# ----------------------------------------
# Všechny údaje o webu
# Přehled publika
# 20200501-20200531
# ----------------------------------------

Index hodiny,Časové období,Segment,Uživatelé
000400,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000400,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,9
000401,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000401,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000401,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000401,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000402,1.5.2020 - 31.5.2020,Všichni uživatelé,14
000402,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000402,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000402,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000403,1.5.2020 - 31.5.2020,Všichni uživatelé,20
000403,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000403,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,4
000403,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,14
000404,1.5.2020 - 31.5.2020,Všichni uživatelé,32
000404,1.5.2020 - 31.5.2020,Mobilní návštěvnost,17
000404,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,15
000404,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,21
000405,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000405,1.5.2020 - 31.5.2020,Mobilní návštěvnost,10
000405,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000405,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,15
000406,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000406,1.5.2020 - 31.5.2020,Mobilní návštěvnost,12
000406,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000406,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,19
000407,1.5.2020 - 31.5.2020,Všichni uživatelé,18
000407,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000407,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000407,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,14
000408,1.5.2020 - 31.5.2020,Všichni uživatelé,12
000408,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000408,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000408,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000409,1.5.2020 - 31.5.2020,Všichni uživatelé,3
000409,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000409,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000409,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000410,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000410,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000410,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000410,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000411,1.5.2020 - 31.5.2020,Všichni uživatelé,2
000411,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000411,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000411,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000412,1.5.2020 - 31.5.2020,Všichni uživatelé,0
000412,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000412,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000412,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000413,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000413,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000413,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000413,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000414,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000414,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000414,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000414,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000415,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000415,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000415,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000415,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000416,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000416,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000416,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,4
000416,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000417,1.5.2020 - 31.5.2020,Všichni uživatelé,28
000417,1.5.2020 - 31.5.2020,Mobilní návštěvnost,8
000417,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000417,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,20
000418,1.5.2020 - 31.5.2020,Všichni uživatelé,29
000418,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000418,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000418,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,18
000419,1.5.2020 - 31.5.2020,Všichni uživatelé,38
000419,1.5.2020 - 31.5.2020,Mobilní návštěvnost,16
000419,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,11
000419,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,24
000420,1.5.2020 - 31.5.2020,Všichni uživatelé,26
000420,1.5.2020 - 31.5.2020,Mobilní návštěvnost,9
000420,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000420,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,18
000421,1.5.2020 - 31.5.2020,Všichni uživatelé,32
000421,1.5.2020 - 31.5.2020,Mobilní návštěvnost,10
000421,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000421,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,22
000422,1.5.2020 - 31.5.2020,Všichni uživatelé,27
000422,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000422,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000422,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,18
000423,1.5.2020 - 31.5.2020,Všichni uživatelé,44
000423,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000423,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,11
000423,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,28
000424,1.5.2020 - 31.5.2020,Všichni uživatelé,29
000424,1.5.2020 - 31.5.2020,Mobilní návštěvnost,9
000424,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000424,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,25
000425,1.5.2020 - 31.5.2020,Všichni uživatelé,41
000425,1.5.2020 - 31.5.2020,Mobilní návštěvnost,7
000425,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,13
000425,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,33
000426,1.5.2020 - 31.5.2020,Všichni uživatelé,20
000426,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000426,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000426,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,13
000427,1.5.2020 - 31.5.2020,Všichni uživatelé,36
000427,1.5.2020 - 31.5.2020,Mobilní návštěvnost,15
000427,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000427,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,25
000428,1.5.2020 - 31.5.2020,Všichni uživatelé,29
000428,1.5.2020 - 31.5.2020,Mobilní návštěvnost,15
000428,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000428,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,24
000429,1.5.2020 - 31.5.2020,Všichni uživatelé,27
000429,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000429,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000429,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,19
000430,1.5.2020 - 31.5.2020,Všichni uživatelé,23
000430,1.5.2020 - 31.5.2020,Mobilní návštěvnost,8
000430,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000430,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,16
000431,1.5.2020 - 31.5.2020,Všichni uživatelé,22
000431,1.5.2020 - 31.5.2020,Mobilní návštěvnost,9
000431,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000431,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,17
000432,1.5.2020 - 31.5.2020,Všichni uživatelé,23
000432,1.5.2020 - 31.5.2020,Mobilní návštěvnost,13
000432,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000432,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,20
000433,1.5.2020 - 31.5.2020,Všichni uživatelé,14
000433,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000433,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,4
000433,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000434,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000434,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000434,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000434,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000435,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000435,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000435,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000435,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000436,1.5.2020 - 31.5.2020,Všichni uživatelé,4
000436,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000436,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,2
000436,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000437,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000437,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000437,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000437,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000438,1.5.2020 - 31.5.2020,Všichni uživatelé,3
000438,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000438,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000438,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000439,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000439,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000439,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,2
000439,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000440,1.5.2020 - 31.5.2020,Všichni uživatelé,19
000440,1.5.2020 - 31.5.2020,Mobilní návštěvnost,12
000440,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000440,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,11
000441,1.5.2020 - 31.5.2020,Všichni uživatelé,33
000441,1.5.2020 - 31.5.2020,Mobilní návštěvnost,18
000441,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000441,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,20
000442,1.5.2020 - 31.5.2020,Všichni uživatelé,35
000442,1.5.2020 - 31.5.2020,Mobilní návštěvnost,7
000442,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000442,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,26
000443,1.5.2020 - 31.5.2020,Všichni uživatelé,41
000443,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000443,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,14
000443,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,28
000444,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000444,1.5.2020 - 31.5.2020,Mobilní návštěvnost,12
000444,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000444,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,15
000445,1.5.2020 - 31.5.2020,Všichni uživatelé,25
000445,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000445,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000445,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,16
000446,1.5.2020 - 31.5.2020,Všichni uživatelé,38
000446,1.5.2020 - 31.5.2020,Mobilní návštěvnost,14
000446,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,14
000446,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,19
000447,1.5.2020 - 31.5.2020,Všichni uživatelé,33
000447,1.5.2020 - 31.5.2020,Mobilní návštěvnost,12
000447,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000447,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,21
000448,1.5.2020 - 31.5.2020,Všichni uživatelé,39
000448,1.5.2020 - 31.5.2020,Mobilní návštěvnost,19
000448,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,17
000448,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,20
000449,1.5.2020 - 31.5.2020,Všichni uživatelé,45
000449,1.5.2020 - 31.5.2020,Mobilní návštěvnost,19
000449,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,25
000449,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,27
000450,1.5.2020 - 31.5.2020,Všichni uživatelé,56
000450,1.5.2020 - 31.5.2020,Mobilní návštěvnost,32
000450,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,30
000450,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,33
000451,1.5.2020 - 31.5.2020,Všichni uživatelé,49
000451,1.5.2020 - 31.5.2020,Mobilní návštěvnost,23
000451,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,22
000451,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,28
000452,1.5.2020 - 31.5.2020,Všichni uživatelé,36
000452,1.5.2020 - 31.5.2020,Mobilní návštěvnost,20
000452,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,22
000452,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,20
000453,1.5.2020 - 31.5.2020,Všichni uživatelé,42
000453,1.5.2020 - 31.5.2020,Mobilní návštěvnost,22
000453,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,22
000453,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,27
000454,1.5.2020 - 31.5.2020,Všichni uživatelé,39
000454,1.5.2020 - 31.5.2020,Mobilní návštěvnost,24
000454,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,20
000454,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,22
000455,1.5.2020 - 31.5.2020,Všichni uživatelé,26
000455,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000455,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000455,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,17
000456,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000456,1.5.2020 - 31.5.2020,Mobilní návštěvnost,9
000456,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,15
000456,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,14
000457,1.5.2020 - 31.5.2020,Všichni uživatelé,17
000457,1.5.2020 - 31.5.2020,Mobilní návštěvnost,8
000457,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000457,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,11
000458,1.5.2020 - 31.5.2020,Všichni uživatelé,39
000458,1.5.2020 - 31.5.2020,Mobilní návštěvnost,21
000458,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000458,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000459,1.5.2020 - 31.5.2020,Všichni uživatelé,2
000459,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000459,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000459,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000460,1.5.2020 - 31.5.2020,Všichni uživatelé,2
000460,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000460,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000460,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000461,1.5.2020 - 31.5.2020,Všichni uživatelé,0
000461,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000461,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000461,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000462,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000462,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000462,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000462,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000463,1.5.2020 - 31.5.2020,Všichni uživatelé,19
000463,1.5.2020 - 31.5.2020,Mobilní návštěvnost,14
000463,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000463,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,8
000464,1.5.2020 - 31.5.2020,Všichni uživatelé,31
000464,1.5.2020 - 31.5.2020,Mobilní návštěvnost,17
000464,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,17
000464,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,15
000465,1.5.2020 - 31.5.2020,Všichni uživatelé,43
000465,1.5.2020 - 31.5.2020,Mobilní návštěvnost,21
000465,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,11
000465,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,25
000466,1.5.2020 - 31.5.2020,Všichni uživatelé,66
000466,1.5.2020 - 31.5.2020,Mobilní návštěvnost,22
000466,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,30
000466,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,36
000467,1.5.2020 - 31.5.2020,Všichni uživatelé,76
000467,1.5.2020 - 31.5.2020,Mobilní návštěvnost,26
000467,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,38
000467,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,51
000468,1.5.2020 - 31.5.2020,Všichni uživatelé,76
000468,1.5.2020 - 31.5.2020,Mobilní návštěvnost,46
000468,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,30
000468,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,44
000469,1.5.2020 - 31.5.2020,Všichni uživatelé,52
000469,1.5.2020 - 31.5.2020,Mobilní návštěvnost,16
000469,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,26
000469,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,30
000470,1.5.2020 - 31.5.2020,Všichni uživatelé,57
000470,1.5.2020 - 31.5.2020,Mobilní návštěvnost,25
000470,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,18
000470,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,40
000471,1.5.2020 - 31.5.2020,Všichni uživatelé,65
000471,1.5.2020 - 31.5.2020,Mobilní návštěvnost,26
000471,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,25
000471,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,41
000472,1.5.2020 - 31.5.2020,Všichni uživatelé,59
000472,1.5.2020 - 31.5.2020,Mobilní návštěvnost,27
000472,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,31
000472,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,36
000473,1.5.2020 - 31.5.2020,Všichni uživatelé,86
000473,1.5.2020 - 31.5.2020,Mobilní návštěvnost,42
000473,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,42
000473,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,53
000474,1.5.2020 - 31.5.2020,Všichni uživatelé,68
000474,1.5.2020 - 31.5.2020,Mobilní návštěvnost,33
000474,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,38
000474,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,45
000475,1.5.2020 - 31.5.2020,Všichni uživatelé,67
000475,1.5.2020 - 31.5.2020,Mobilní návštěvnost,31
000475,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,25
000475,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,49
000476,1.5.2020 - 31.5.2020,Všichni uživatelé,94
000476,1.5.2020 - 31.5.2020,Mobilní návštěvnost,47
000476,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,39
000476,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,66
000477,1.5.2020 - 31.5.2020,Všichni uživatelé,94
000477,1.5.2020 - 31.5.2020,Mobilní návštěvnost,44
000477,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,51
000477,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,71
000478,1.5.2020 - 31.5.2020,Všichni uživatelé,103
000478,1.5.2020 - 31.5.2020,Mobilní návštěvnost,44
000478,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,65
000478,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,70
000479,1.5.2020 - 31.5.2020,Všichni uživatelé,73
000479,1.5.2020 - 31.5.2020,Mobilní návštěvnost,32
000479,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,39
000479,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,53
000480,1.5.2020 - 31.5.2020,Všichni uživatelé,59
000480,1.5.2020 - 31.5.2020,Mobilní návštěvnost,30
000480,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,37
000480,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,49
000481,1.5.2020 - 31.5.2020,Všichni uživatelé,43
000481,1.5.2020 - 31.5.2020,Mobilní návštěvnost,14
000481,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,23
000481,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,29
000482,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000482,1.5.2020 - 31.5.2020,Mobilní návštěvnost,13
000482,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000482,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,17
000483,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000483,1.5.2020 - 31.5.2020,Mobilní návštěvnost,7
000483,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000483,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000484,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000484,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000484,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000484,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000485,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000485,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000485,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000485,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000486,1.5.2020 - 31.5.2020,Všichni uživatelé,15
000486,1.5.2020 - 31.5.2020,Mobilní návštěvnost,11
000486,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000486,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000487,1.5.2020 - 31.5.2020,Všichni uživatelé,38
000487,1.5.2020 - 31.5.2020,Mobilní návštěvnost,24
000487,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,25
000487,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,25
000488,1.5.2020 - 31.5.2020,Všichni uživatelé,51
000488,1.5.2020 - 31.5.2020,Mobilní návštěvnost,26
000488,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,29
000488,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,32
000489,1.5.2020 - 31.5.2020,Všichni uživatelé,78
000489,1.5.2020 - 31.5.2020,Mobilní návštěvnost,31
000489,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,32
000489,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,52
000490,1.5.2020 - 31.5.2020,Všichni uživatelé,99
000490,1.5.2020 - 31.5.2020,Mobilní návštěvnost,38
000490,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,53
000490,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,64
000491,1.5.2020 - 31.5.2020,Všichni uživatelé,134
000491,1.5.2020 - 31.5.2020,Mobilní návštěvnost,55
000491,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,75
000491,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,66
000492,1.5.2020 - 31.5.2020,Všichni uživatelé,145
000492,1.5.2020 - 31.5.2020,Mobilní návštěvnost,55
000492,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,93
000492,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,82
000493,1.5.2020 - 31.5.2020,Všichni uživatelé,119
000493,1.5.2020 - 31.5.2020,Mobilní návštěvnost,38
000493,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,66
000493,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,83
000494,1.5.2020 - 31.5.2020,Všichni uživatelé,107
000494,1.5.2020 - 31.5.2020,Mobilní návštěvnost,50
000494,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,47
000494,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,71
000495,1.5.2020 - 31.5.2020,Všichni uživatelé,104
000495,1.5.2020 - 31.5.2020,Mobilní návštěvnost,45
000495,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,58
000495,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,56
000496,1.5.2020 - 31.5.2020,Všichni uživatelé,128
000496,1.5.2020 - 31.5.2020,Mobilní návštěvnost,52
000496,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,74
000496,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,81
000497,1.5.2020 - 31.5.2020,Všichni uživatelé,125
000497,1.5.2020 - 31.5.2020,Mobilní návštěvnost,50
000497,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,76
000497,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,78
000498,1.5.2020 - 31.5.2020,Všichni uživatelé,115
000498,1.5.2020 - 31.5.2020,Mobilní návštěvnost,51
000498,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,65
000498,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,74
000499,1.5.2020 - 31.5.2020,Všichni uživatelé,162
000499,1.5.2020 - 31.5.2020,Mobilní návštěvnost,71
000499,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,93
000499,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,97
000500,1.5.2020 - 31.5.2020,Všichni uživatelé,149
000500,1.5.2020 - 31.5.2020,Mobilní návštěvnost,62
000500,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,87
000500,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,98
000501,1.5.2020 - 31.5.2020,Všichni uživatelé,207
